triplet,outgroup,C1,C2,mixprop1,mixprop2,lambda2Dist,lambda1Dist,BIC2Dist,BIC1Dist,count
Croomia_heterosepala_SRR6220063_Pandanus_amaryllifolius_SRR13452149_Xerophyta_villosa_ERR2040709,Pandanus_amaryllifolius_SRR13452149,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_heterosepala_SRR6220063_Pandanus_amaryllifolius_SRR13452149_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0.0,1.0462419686864934,0.030508167003021138,0.9694918329969787,0.02226339670663672,0.035921887454545456,-1216.886055358694,-1120.4927718533145,242
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Pandanus_odorifer_SRR5927127,Croomia_heterosepala_SRR6220063,0.0,2.9187126407580486,2.688455730825886e-10,0.9999999997311544,0.029538563953184622,0.09534180583044982,-1135.9382384819658,-774.7993948255441,289
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Pandanus_odorifer_SRR5927127,Pandanus_utilis_SRR6374687,0.0,10.68887943784367,8.279615913569741e-214,1.0,0.0006549245915540267,0.007655175,-20.472997465786253,-14.796346376474258,2
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Pandanus_odorifer_SRR5927127,Pandanus_odorifer_SRR5927127,0,0,0,0,0,0,0,0,1
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Pandanus_tectorius_SRR19179847,Croomia_heterosepala_SRR6220063,0.0,2.9313799675569387,8.3179739911485e-14,0.9999999999999168,0.02944302715963878,0.09545572869655172,-1143.3213033583509,-776.8038925225547,290
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Pandanus_tectorius_SRR19179847,Pandanus_utilis_SRR6374687,0.0,1.398743333152139,3.022474072762304e-20,1.0,0.005004785248358769,0.010619005,-14.327969222213609,-13.487292654265694,2
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Pandanus_tectorius_SRR19179847,Pandanus_tectorius_SRR19179847,0,0,0,0,0,0,0,0,0
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Acanthochlamys_bracteata_GCA_019914995,Croomia_heterosepala_SRR6220063,0.0,0.9794194360134787,2.1859952240104138e-10,0.9999999997814005,0.012267165177876514,0.020238486719999997,-152.99122539308496,-141.78958438295516,25
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Acanthochlamys_bracteata_GCA_019914995,Pandanus_utilis_SRR6374687,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Acanthochlamys_bracteata_GCA_019914995,Acanthochlamys_bracteata_GCA_019914995,0.0,1.039344165217694,0.031025428311362402,0.9689745716886378,0.022300986310097973,0.03584019311570248,-1216.4172593970934,-1121.5947487404594,242
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Xerophyta_humilis_SRR8334914,Croomia_heterosepala_SRR6220063,0.0,0.9794194360134787,2.1859952240104138e-10,0.9999999997814005,0.012267165177876514,0.020238486719999997,-152.99122539308496,-141.78958438295516,25
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Xerophyta_humilis_SRR8334914,Pandanus_utilis_SRR6374687,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Xerophyta_humilis_SRR8334914,Xerophyta_humilis_SRR8334914,0.0,1.039344165217694,0.031025428311362402,0.9689745716886378,0.022300986310097973,0.03584019311570248,-1216.4172593970934,-1121.5947487404594,242
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Talbotia_elegans_SRR19179852,Croomia_heterosepala_SRR6220063,0.0,0.9794194360134787,2.1859952240104138e-10,0.9999999997814005,0.012267165177876514,0.020238486719999997,-152.99122539308496,-141.78958438295516,25
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Talbotia_elegans_SRR19179852,Pandanus_utilis_SRR6374687,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Talbotia_elegans_SRR19179852,Talbotia_elegans_SRR19179852,0.0,1.039344165217694,0.031025428311362402,0.9689745716886378,0.022300986310097973,0.03584019311570248,-1216.4172593970934,-1121.5947487404594,242
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Xerophyta_villosa_ERR2040709,Croomia_heterosepala_SRR6220063,0.0,0.9794194360134787,2.1859952240104138e-10,0.9999999997814005,0.012267165177876514,0.020238486719999997,-152.99122539308496,-141.78958438295516,25
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Xerophyta_villosa_ERR2040709,Pandanus_utilis_SRR6374687,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_heterosepala_SRR6220063_Pandanus_utilis_SRR6374687_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0.0,1.039344165217694,0.031025428311362402,0.9689745716886378,0.022300986310097973,0.03584019311570248,-1216.4172593970934,-1121.5947487404594,242
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Pandanus_tectorius_SRR19179847,Croomia_heterosepala_SRR6220063,0.0,3.1228775380252864,6.719221983939586e-22,1.0,0.029303214386647212,0.10036956166505191,-1133.4743196147626,-745.0956279821411,289
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Pandanus_tectorius_SRR19179847,Pandanus_odorifer_SRR5927127,0.0,26.767199999999978,0.0,1.0,0.0005000000000000004,0.0138106,-22.13557957425821,-12.436128282348145,2
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Pandanus_tectorius_SRR19179847,Pandanus_tectorius_SRR19179847,0,0,0,0,0,0,0,0,1
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Acanthochlamys_bracteata_GCA_019914995,Croomia_heterosepala_SRR6220063,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Acanthochlamys_bracteata_GCA_019914995,Pandanus_odorifer_SRR5927127,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Acanthochlamys_bracteata_GCA_019914995,Acanthochlamys_bracteata_GCA_019914995,0.0,1.0582770583865382,0.031684812956079694,0.9683151870439202,0.022160879151774993,0.03584815489256198,-1216.5039253407954,-1121.4872417292672,242
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Xerophyta_humilis_SRR8334914,Croomia_heterosepala_SRR6220063,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Xerophyta_humilis_SRR8334914,Pandanus_odorifer_SRR5927127,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Xerophyta_humilis_SRR8334914,Xerophyta_humilis_SRR8334914,0.0,1.0582770583865382,0.031684812956079694,0.9683151870439202,0.022160879151774993,0.03584815489256198,-1216.5039253407954,-1121.4872417292672,242
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Talbotia_elegans_SRR19179852,Croomia_heterosepala_SRR6220063,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Talbotia_elegans_SRR19179852,Pandanus_odorifer_SRR5927127,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Talbotia_elegans_SRR19179852,Talbotia_elegans_SRR19179852,0.0,1.0582770583865382,0.031684812956079694,0.9683151870439202,0.022160879151774993,0.03584815489256198,-1216.5039253407954,-1121.4872417292672,242
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Xerophyta_villosa_ERR2040709,Croomia_heterosepala_SRR6220063,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Xerophyta_villosa_ERR2040709,Pandanus_odorifer_SRR5927127,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_heterosepala_SRR6220063_Pandanus_odorifer_SRR5927127_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0.0,1.0582770583865382,0.031684812956079694,0.9683151870439202,0.022160879151774993,0.03584815489256198,-1216.5039253407954,-1121.4872417292672,242
Croomia_heterosepala_SRR6220063_Pandanus_tectorius_SRR19179847_Acanthochlamys_bracteata_GCA_019914995,Croomia_heterosepala_SRR6220063,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_heterosepala_SRR6220063_Pandanus_tectorius_SRR19179847_Acanthochlamys_bracteata_GCA_019914995,Pandanus_tectorius_SRR19179847,0.0,0.6032867095045458,0.01763256708266028,0.9823674329173397,0.01375385843791322,0.0182555628,-147.43863813521506,-146.94539589713955,25
Croomia_heterosepala_SRR6220063_Pandanus_tectorius_SRR19179847_Acanthochlamys_bracteata_GCA_019914995,Acanthochlamys_bracteata_GCA_019914995,0.0,1.0570503480598044,0.031736743578725995,0.9682632564212741,0.022186596923265144,0.035869120429752065,-1216.0511674025026,-1121.2042605300103,242
Croomia_heterosepala_SRR6220063_Pandanus_tectorius_SRR19179847_Xerophyta_humilis_SRR8334914,Croomia_heterosepala_SRR6220063,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_heterosepala_SRR6220063_Pandanus_tectorius_SRR19179847_Xerophyta_humilis_SRR8334914,Pandanus_tectorius_SRR19179847,0.0,0.6032867095045458,0.01763256708266028,0.9823674329173397,0.01375385843791322,0.0182555628,-147.43863813521506,-146.94539589713955,25
Croomia_heterosepala_SRR6220063_Pandanus_tectorius_SRR19179847_Xerophyta_humilis_SRR8334914,Xerophyta_humilis_SRR8334914,0.0,1.0570503480598044,0.031736743578725995,0.9682632564212741,0.022186596923265144,0.035869120429752065,-1216.0511674025026,-1121.2042605300103,242
Croomia_heterosepala_SRR6220063_Pandanus_tectorius_SRR19179847_Talbotia_elegans_SRR19179852,Croomia_heterosepala_SRR6220063,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_heterosepala_SRR6220063_Pandanus_tectorius_SRR19179847_Talbotia_elegans_SRR19179852,Pandanus_tectorius_SRR19179847,0.0,0.6032867095045458,0.01763256708266028,0.9823674329173397,0.01375385843791322,0.0182555628,-147.43863813521506,-146.94539589713955,25
Croomia_heterosepala_SRR6220063_Pandanus_tectorius_SRR19179847_Talbotia_elegans_SRR19179852,Talbotia_elegans_SRR19179852,0.0,1.0570503480598044,0.031736743578725995,0.9682632564212741,0.022186596923265144,0.035869120429752065,-1216.0511674025026,-1121.2042605300103,242
Croomia_heterosepala_SRR6220063_Pandanus_tectorius_SRR19179847_Xerophyta_villosa_ERR2040709,Croomia_heterosepala_SRR6220063,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_heterosepala_SRR6220063_Pandanus_tectorius_SRR19179847_Xerophyta_villosa_ERR2040709,Pandanus_tectorius_SRR19179847,0.0,0.6032867095045458,0.01763256708266028,0.9823674329173397,0.01375385843791322,0.0182555628,-147.43863813521506,-146.94539589713955,25
Croomia_heterosepala_SRR6220063_Pandanus_tectorius_SRR19179847_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0.0,1.0570503480598044,0.031736743578725995,0.9682632564212741,0.022186596923265144,0.035869120429752065,-1216.0511674025026,-1121.2042605300103,242
Croomia_heterosepala_SRR6220063_Acanthochlamys_bracteata_GCA_019914995_Xerophyta_humilis_SRR8334914,Croomia_heterosepala_SRR6220063,0.0,2.252038667443411,1.4355584341808282e-16,1.0,0.043060139864333276,0.11190968290410959,-984.4329817241112,-689.3201174152501,292
Croomia_heterosepala_SRR6220063_Acanthochlamys_bracteata_GCA_019914995_Xerophyta_humilis_SRR8334914,Acanthochlamys_bracteata_GCA_019914995,0,0,0,0,0,0,0,0,0
Croomia_heterosepala_SRR6220063_Acanthochlamys_bracteata_GCA_019914995_Xerophyta_humilis_SRR8334914,Xerophyta_humilis_SRR8334914,0,0,0,0,0,0,0,0,0
Croomia_heterosepala_SRR6220063_Acanthochlamys_bracteata_GCA_019914995_Talbotia_elegans_SRR19179852,Croomia_heterosepala_SRR6220063,0.0,2.252038667443411,1.4355584341808282e-16,1.0,0.043060139864333276,0.11190968290410959,-984.4329817241112,-689.3201174152501,292
Croomia_heterosepala_SRR6220063_Acanthochlamys_bracteata_GCA_019914995_Talbotia_elegans_SRR19179852,Acanthochlamys_bracteata_GCA_019914995,0,0,0,0,0,0,0,0,0
Croomia_heterosepala_SRR6220063_Acanthochlamys_bracteata_GCA_019914995_Talbotia_elegans_SRR19179852,Talbotia_elegans_SRR19179852,0,0,0,0,0,0,0,0,0
Croomia_heterosepala_SRR6220063_Acanthochlamys_bracteata_GCA_019914995_Xerophyta_villosa_ERR2040709,Croomia_heterosepala_SRR6220063,0.0,2.252038667443411,1.4355584341808282e-16,1.0,0.043060139864333276,0.11190968290410959,-984.4329817241112,-689.3201174152501,292
Croomia_heterosepala_SRR6220063_Acanthochlamys_bracteata_GCA_019914995_Xerophyta_villosa_ERR2040709,Acanthochlamys_bracteata_GCA_019914995,0,0,0,0,0,0,0,0,0
Croomia_heterosepala_SRR6220063_Acanthochlamys_bracteata_GCA_019914995_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0,0,0,0,0,0,0,0,0
Croomia_heterosepala_SRR6220063_Xerophyta_humilis_SRR8334914_Talbotia_elegans_SRR19179852,Croomia_heterosepala_SRR6220063,0.0,3.176651775456154,4.319610998887645e-33,1.0,0.07253845126506235,0.2531005250616438,-615.9101627451618,-212.72087175358874,292
Croomia_heterosepala_SRR6220063_Xerophyta_humilis_SRR8334914_Talbotia_elegans_SRR19179852,Xerophyta_humilis_SRR8334914,0,0,0,0,0,0,0,0,0
Croomia_heterosepala_SRR6220063_Xerophyta_humilis_SRR8334914_Talbotia_elegans_SRR19179852,Talbotia_elegans_SRR19179852,0,0,0,0,0,0,0,0,0
Croomia_heterosepala_SRR6220063_Xerophyta_humilis_SRR8334914_Xerophyta_villosa_ERR2040709,Croomia_heterosepala_SRR6220063,0.0,3.2021477849935622,7.90128323274559e-33,1.0,0.0707510755942376,0.24798732249315067,-628.6182873271673,-224.6397956098869,292
Croomia_heterosepala_SRR6220063_Xerophyta_humilis_SRR8334914_Xerophyta_villosa_ERR2040709,Xerophyta_humilis_SRR8334914,0,0,0,0,0,0,0,0,0
Croomia_heterosepala_SRR6220063_Xerophyta_humilis_SRR8334914_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0,0,0,0,0,0,0,0,0
Croomia_heterosepala_SRR6220063_Talbotia_elegans_SRR19179852_Xerophyta_villosa_ERR2040709,Croomia_heterosepala_SRR6220063,0.0,3.1523150131214077,6.452646490918378e-33,1.0,0.0713463911645362,0.24811978153424663,-627.2383875054411,-224.32794326505987,292
Croomia_heterosepala_SRR6220063_Talbotia_elegans_SRR19179852_Xerophyta_villosa_ERR2040709,Talbotia_elegans_SRR19179852,0,0,0,0,0,0,0,0,0
Croomia_heterosepala_SRR6220063_Talbotia_elegans_SRR19179852_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0,0,0,0,0,0,0,0,0
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Triuris_sp_2_SRR19179851,Croomia_pauciflora_SRR8298337,0.0,1.2551229773201622,0.04972001533845928,0.9502799846615406,0.009572528124417593,0.0164828221,-651.5855234800388,-616.4821348598799,100
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Triuris_sp_2_SRR19179851,Sphaeradenia_woodsonii_ERR3487374,0.0,1.4904018218639121,0.7171435105160405,0.2828564894839594,0.013579961929117975,0.01848690309090909,-315.5941898716694,-324.9688680649897,55
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Triuris_sp_2_SRR19179851,Triuris_sp_2_SRR19179851,0.0,3.5709456511721362,0.8565308235384751,0.14346917646152493,0.014400807243627552,0.021868926379562045,-751.3266858834212,-768.4966780781077,137
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Triuris_sp_1_SRR19179850,Croomia_pauciflora_SRR8298337,0.0,1.2551229773201622,0.04972001533845928,0.9502799846615406,0.009572528124417593,0.0164828221,-651.5855234800388,-616.4821348598799,100
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Triuris_sp_1_SRR19179850,Sphaeradenia_woodsonii_ERR3487374,0.0,1.4904018218639121,0.7171435105160405,0.2828564894839594,0.013579961929117975,0.01848690309090909,-315.5941898716694,-324.9688680649897,55
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Triuris_sp_1_SRR19179850,Triuris_sp_1_SRR19179850,0.0,3.5709456511721362,0.8565308235384751,0.14346917646152493,0.014400807243627552,0.021868926379562045,-751.3266858834212,-768.4966780781077,137
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Lacandonia_schismatica_SRR19179849,Croomia_pauciflora_SRR8298337,0.0,1.2551229773201622,0.04972001533845928,0.9502799846615406,0.009572528124417593,0.0164828221,-651.5855234800388,-616.4821348598799,100
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Lacandonia_schismatica_SRR19179849,Sphaeradenia_woodsonii_ERR3487374,0.0,1.4904018218639121,0.7171435105160405,0.2828564894839594,0.013579961929117975,0.01848690309090909,-315.5941898716694,-324.9688680649897,55
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Lacandonia_schismatica_SRR19179849,Lacandonia_schismatica_SRR19179849,0.0,3.5709456511721362,0.8565308235384751,0.14346917646152493,0.014400807243627552,0.021868926379562045,-751.3266858834212,-768.4966780781077,137
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Freycinetia_multiflora_ERR2040706,Croomia_pauciflora_SRR8298337,0.0,2.5282019652561925,0.4832035607443602,0.5167964392556398,0.015464547744720267,0.03009752271356784,-990.2619610756237,-991.0250353459433,199
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Freycinetia_multiflora_ERR2040706,Sphaeradenia_woodsonii_ERR3487374,0.0,0.33603807140376474,0.01776356623935413,0.9822364337606455,0.013174370336986768,0.015571500000000004,-186.26079032459614,-186.33758013810967,30
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Freycinetia_multiflora_ERR2040706,Freycinetia_multiflora_ERR2040706,0.0,0.4031540292095823,0.001041482758456114,0.9989585172415442,0.012904720337782854,0.015845070634920636,-403.29608293162704,-392.113865599221,63
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Pandanus_amaryllifolius_SRR13452149,Croomia_pauciflora_SRR8298337,0.0,2.0034982485421717,0.574065449619137,0.42593455038086303,0.019532385430571182,0.03220134275,-955.8669858373459,-969.0005334297118,200
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Pandanus_amaryllifolius_SRR13452149,Sphaeradenia_woodsonii_ERR3487374,0.0,0.4837674163450448,0.004375861278721498,0.9956241387212784,0.009554219329032625,0.012194853103448278,-197.13156650626206,-194.22369916543454,29
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Pandanus_amaryllifolius_SRR13452149,Pandanus_amaryllifolius_SRR13452149,0.0,0.3989055685987686,0.012174928966843334,0.9878250710331568,0.013042159371891156,0.015926889365079366,-401.4770754395025,-391.4649171057199,63
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Pandanus_utilis_SRR6374687,Croomia_pauciflora_SRR8298337,0.0,1.8693710921548783,0.5076988391662811,0.4923011608337189,0.019411555122621726,0.03241034742574257,-969.4515438242113,-976.1198593424873,202
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Pandanus_utilis_SRR6374687,Sphaeradenia_woodsonii_ERR3487374,0.0,0.4713427310396378,0.006833282396782691,0.9931667176032173,0.00980607039341678,0.012414534814814818,-181.52786199031704,-179.70407897193235,27
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Pandanus_utilis_SRR6374687,Pandanus_utilis_SRR6374687,0.0,0.3995960302509847,0.004610056771273525,0.9953899432287269,0.013019623835432682,0.015947710476190473,-402.22963136676225,-391.30030576087466,63
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Pandanus_odorifer_SRR5927127,Croomia_pauciflora_SRR8298337,0.0,2.032795056420631,0.5502299681265463,0.4497700318734537,0.019248187305658037,0.032386558374384235,-970.0413985516124,-981.2715877653849,203
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Pandanus_odorifer_SRR5927127,Sphaeradenia_woodsonii_ERR3487374,0.0,0.4814392856657097,0.002165576612672183,0.997834423387328,0.009600421356576471,0.012226621481481485,-182.6059059903182,-180.5277023923065,27
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Pandanus_odorifer_SRR5927127,Pandanus_odorifer_SRR5927127,0.0,0.39475017538953305,0.0076511843471644535,0.9923488156528358,0.013179449495788491,0.016092021774193548,-394.18489203057453,-383.92239291676333,62
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Pandanus_tectorius_SRR19179847,Croomia_pauciflora_SRR8298337,0.0,1.9521629558701936,0.5097944062160467,0.49020559378395334,0.019239838501728772,0.03257466480392157,-976.7119556323945,-983.7638219756067,204
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Pandanus_tectorius_SRR19179847,Sphaeradenia_woodsonii_ERR3487374,0.0,0.4713427310396378,0.006833282396782691,0.9931667176032173,0.00980607039341678,0.012414534814814818,-181.52786199031704,-179.70407897193235,27
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Pandanus_tectorius_SRR19179847,Pandanus_tectorius_SRR19179847,0.0,0.3843593153447439,0.005812641954309066,0.994187358045691,0.013262199708696893,0.01612242213114754,-387.34838317633387,-377.44953035961987,61
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Acanthochlamys_bracteata_GCA_019914995,Croomia_pauciflora_SRR8298337,0.0,1.02625166986827,5.750013141335817e-09,0.9999999942499871,0.011356863372018718,0.018769762758620686,-181.0805549642973,-169.2121721056118,29
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Acanthochlamys_bracteata_GCA_019914995,Sphaeradenia_woodsonii_ERR3487374,0.0,0.8662417671895066,0.2598290187811077,0.7401709812188924,0.015524534269031616,0.021595557647058825,-90.21284568299725,-93.56588675362757,17
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Acanthochlamys_bracteata_GCA_019914995,Acanthochlamys_bracteata_GCA_019914995,0.0,0.9527027179028529,0.05153006507644347,0.9484699349235567,0.02430842230720023,0.037558284,-1202.638228848321,-1117.1704342567305,246
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Xerophyta_humilis_SRR8334914,Croomia_pauciflora_SRR8298337,0.0,1.02625166986827,5.750013141335817e-09,0.9999999942499871,0.011356863372018718,0.018769762758620686,-181.0805549642973,-169.2121721056118,29
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Xerophyta_humilis_SRR8334914,Sphaeradenia_woodsonii_ERR3487374,0.0,0.8662417671895066,0.2598290187811077,0.7401709812188924,0.015524534269031616,0.021595557647058825,-90.21284568299725,-93.56588675362757,17
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Xerophyta_humilis_SRR8334914,Xerophyta_humilis_SRR8334914,0.0,0.9527027179028529,0.05153006507644347,0.9484699349235567,0.02430842230720023,0.037558284,-1202.638228848321,-1117.1704342567305,246
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Talbotia_elegans_SRR19179852,Croomia_pauciflora_SRR8298337,0.0,1.02625166986827,5.750013141335817e-09,0.9999999942499871,0.011356863372018718,0.018769762758620686,-181.0805549642973,-169.2121721056118,29
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Talbotia_elegans_SRR19179852,Sphaeradenia_woodsonii_ERR3487374,0.0,0.8662417671895066,0.2598290187811077,0.7401709812188924,0.015524534269031616,0.021595557647058825,-90.21284568299725,-93.56588675362757,17
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Talbotia_elegans_SRR19179852,Talbotia_elegans_SRR19179852,0.0,0.9527027179028529,0.05153006507644347,0.9484699349235567,0.02430842230720023,0.037558284,-1202.638228848321,-1117.1704342567305,246
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Xerophyta_villosa_ERR2040709,Croomia_pauciflora_SRR8298337,0.0,1.02625166986827,5.750013141335817e-09,0.9999999942499871,0.011356863372018718,0.018769762758620686,-181.0805549642973,-169.2121721056118,29
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Xerophyta_villosa_ERR2040709,Sphaeradenia_woodsonii_ERR3487374,0.0,0.8662417671895066,0.2598290187811077,0.7401709812188924,0.015524534269031616,0.021595557647058825,-90.21284568299725,-93.56588675362757,17
Croomia_pauciflora_SRR8298337_Sphaeradenia_woodsonii_ERR3487374_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0.0,0.9527027179028529,0.05153006507644347,0.9484699349235567,0.02430842230720023,0.037558284,-1202.638228848321,-1117.1704342567305,246
Croomia_pauciflora_SRR8298337_Triuris_sp_2_SRR19179851_Triuris_sp_1_SRR19179850,Croomia_pauciflora_SRR8298337,0.0,3.8165959844709,2.156987376411679e-39,1.0,0.0761639432580125,0.3086195968767123,-554.0632978488682,-96.90041591232504,292
