t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
Helleborus_thibetanus_45.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.1986970684039088,0.5635179153094463,0.23778501628664495,614.0
Helleborus_thibetanus_45.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.3762214983713355,0.2899022801302932,0.3338762214983713,614.0
Helleborus_thibetanus_45.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.1970684039087948,0.6107491856677525,0.19218241042345277,614.0
Helleborus_thibetanus_45.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.22149837133550487,0.5325732899022801,0.24592833876221498,614.0
Helleborus_thibetanus_45.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.28338762214983715,0.2736156351791531,0.44299674267100975,614.0
Helleborus_thibetanus_45.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.5537459283387622,0.20684039087947884,0.23941368078175895,614.0
Hydrastis_canadensis_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.2280130293159609,0.495114006514658,0.2768729641693811,614.0
Hydrastis_canadensis_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.2785016286644951,0.3990228013029316,0.32247557003257327,614.0
Hydrastis_canadensis_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.247557003257329,0.2931596091205212,0.4592833876221498,614.0
Hydrastis_canadensis_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.38925081433224756,0.30293159609120524,0.30781758957654726,614.0
Nigella_sativa_31.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.28338762214983715,0.43159609120521175,0.28501628664495116,614.0
